"","ParameterLabel","Phenotype","Subset","Iteration","LearningRate","BoostRounds","Metric","Value"
"1260","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",5,9,0.1605,1080,"AUC",0.276756756756757
"1261","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",5,10,0.1605,1080,"Sensitivity",0.04
"1262","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",5,10,0.1605,1080,"Specificity",0.891891891891892
"1263","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",5,10,0.1605,1080,"Precision",0.111111111111111
"1264","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",5,10,0.1605,1080,"F1_Score",0.0588235294117647
"1265","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",5,10,0.1605,1080,"AUC",0.286486486486487
"1266","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",1,0,0.1605,1080,"ICC_Prediction_Stability",0.819027072347299
"1267","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",2,0,0.1605,1080,"ICC_Prediction_Stability",0.830040257537287
"1268","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",3,0,0.1605,1080,"ICC_Prediction_Stability",0.824438126082549
"1269","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",4,0,0.1605,1080,"ICC_Prediction_Stability",0.833070102873159
"1270","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",5,0,0.1605,1080,"ICC_Prediction_Stability",0.800659073956312
"1271","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",1,0,0.1605,1080,"Fleiss_Kappa_Prediction_Stability",0.555243243243243
"1272","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",2,0,0.1605,1080,"Fleiss_Kappa_Prediction_Stability",0.567135135135135
"1273","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",3,0,0.1605,1080,"Fleiss_Kappa_Prediction_Stability",0.488648648648649
"1274","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",4,0,0.1605,1080,"Fleiss_Kappa_Prediction_Stability",0.549297297297297
"1275","GBM_Model_11_eta_0.1605_ntrees_1080","HET_1",5,0,0.1605,1080,"Fleiss_Kappa_Prediction_Stability",0.611135135135135
"1276","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"Spearman",0.476585981310188
"1277","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"Spearman",0.427605783654028
"1278","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"Spearman",0.46236193401105
"1279","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"Spearman",0.556228277448576
"1280","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,5,0.2,1080,"Spearman",0.399504013685645
"1281","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,6,0.2,1080,"Spearman",0.488422862410427
"1282","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,7,0.2,1080,"Spearman",0.495875026321497
"1283","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,8,0.2,1080,"Spearman",0.535300374813671
"1284","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,9,0.2,1080,"Spearman",0.493741419226626
"1285","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,10,0.2,1080,"Spearman",0.474093680848643
"1286","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,1,0.2,1080,"Spearman",0.573446423770286
"1287","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,2,0.2,1080,"Spearman",0.470650805972584
"1288","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,3,0.2,1080,"Spearman",0.481263083685305
"1289","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,4,0.2,1080,"Spearman",0.530459277860538
"1290","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,5,0.2,1080,"Spearman",0.513668873437439
"1291","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,6,0.2,1080,"Spearman",0.435950636831512
"1292","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,7,0.2,1080,"Spearman",0.520224243120122
"1293","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,8,0.2,1080,"Spearman",0.48061991533908
"1294","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,9,0.2,1080,"Spearman",0.560143970763255
"1295","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,10,0.2,1080,"Spearman",0.544231738505195
"1296","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,1,0.2,1080,"Spearman",0.523486612452448
"1297","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,2,0.2,1080,"Spearman",0.512676369932726
"1298","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,3,0.2,1080,"Spearman",0.474426169712773
"1299","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,4,0.2,1080,"Spearman",0.47091345932879
"1300","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,5,0.2,1080,"Spearman",0.541445962725486
"1301","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,6,0.2,1080,"Spearman",0.363454206455401
"1302","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,7,0.2,1080,"Spearman",0.46231721384686
"1303","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,8,0.2,1080,"Spearman",0.518718479167147
"1304","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,9,0.2,1080,"Spearman",0.522998048860309
"1305","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,10,0.2,1080,"Spearman",0.440449354836714
"1306","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,1,0.2,1080,"Spearman",0.542679476438823
"1307","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,2,0.2,1080,"Spearman",0.585481093017929
"1308","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,3,0.2,1080,"Spearman",0.59189422354712
"1309","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,4,0.2,1080,"Spearman",0.509401698832673
"1310","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,5,0.2,1080,"Spearman",0.582005510223902
"1311","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,6,0.2,1080,"Spearman",0.542877374391508
"1312","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,7,0.2,1080,"Spearman",0.515338637413216
"1313","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,8,0.2,1080,"Spearman",0.545765447638502
"1314","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,9,0.2,1080,"Spearman",0.506451782475465
"1315","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,10,0.2,1080,"Spearman",0.524448127547738
"1316","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,1,0.2,1080,"Spearman",0.37451684921464
"1317","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,2,0.2,1080,"Spearman",0.430274769796539
"1318","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,3,0.2,1080,"Spearman",0.375555816678899
"1319","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,4,0.2,1080,"Spearman",0.445859281760423
"1320","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,5,0.2,1080,"Spearman",0.35522792349426
"1321","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,6,0.2,1080,"Spearman",0.287880568221759
"1322","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,7,0.2,1080,"Spearman",0.408549217999266
"1323","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,8,0.2,1080,"Spearman",0.320206061886531
"1324","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,9,0.2,1080,"Spearman",0.392735885820038
"1325","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,10,0.2,1080,"Spearman",0.40280397529512
"1326","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"Pearson",0.556753101899046
"1327","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"Pearson",0.493243476722728
"1328","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"Pearson",0.536251576575235
"1329","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"Pearson",0.589433327788877
"1330","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,5,0.2,1080,"Pearson",0.477091707771989
"1331","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,6,0.2,1080,"Pearson",0.534003463781742
"1332","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,7,0.2,1080,"Pearson",0.593901515121759
"1333","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,8,0.2,1080,"Pearson",0.548483632716346
"1334","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,9,0.2,1080,"Pearson",0.54939454106471
"1335","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,10,0.2,1080,"Pearson",0.564558669504444
"1336","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,1,0.2,1080,"Pearson",0.564412749930479
"1337","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,2,0.2,1080,"Pearson",0.472932400034099
"1338","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,3,0.2,1080,"Pearson",0.543551885702304
"1339","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,4,0.2,1080,"Pearson",0.521457594012772
"1340","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,5,0.2,1080,"Pearson",0.479571185781711
"1341","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,6,0.2,1080,"Pearson",0.479147920175561
"1342","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,7,0.2,1080,"Pearson",0.515081332547506
"1343","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,8,0.2,1080,"Pearson",0.528087502934423
"1344","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,9,0.2,1080,"Pearson",0.558141608366266
"1345","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,10,0.2,1080,"Pearson",0.524710268504496
"1346","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,1,0.2,1080,"Pearson",0.528667448270825
"1347","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,2,0.2,1080,"Pearson",0.498291276641705
"1348","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,3,0.2,1080,"Pearson",0.497847037390376
"1349","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,4,0.2,1080,"Pearson",0.503757862734503
"1350","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,5,0.2,1080,"Pearson",0.540269992846979
"1351","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,6,0.2,1080,"Pearson",0.388054837780924
"1352","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,7,0.2,1080,"Pearson",0.446356364295142
"1353","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,8,0.2,1080,"Pearson",0.532175912103788
"1354","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,9,0.2,1080,"Pearson",0.551856317978409
"1355","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,10,0.2,1080,"Pearson",0.448347764967569
"1356","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,1,0.2,1080,"Pearson",0.557489161020177
"1357","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,2,0.2,1080,"Pearson",0.590208641045715
"1358","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,3,0.2,1080,"Pearson",0.579922048621246
"1359","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,4,0.2,1080,"Pearson",0.499154202663336
"1360","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,5,0.2,1080,"Pearson",0.586630500074185
"1361","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,6,0.2,1080,"Pearson",0.551840592669754
"1362","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,7,0.2,1080,"Pearson",0.501149104398948
"1363","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,8,0.2,1080,"Pearson",0.542145680064523
"1364","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,9,0.2,1080,"Pearson",0.507092940202334
"1365","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,10,0.2,1080,"Pearson",0.541015015765582
"1366","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,1,0.2,1080,"Pearson",0.364135938194994
"1367","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,2,0.2,1080,"Pearson",0.36868139536999
"1368","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,3,0.2,1080,"Pearson",0.384652085545426
"1369","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,4,0.2,1080,"Pearson",0.42895524047403
"1370","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,5,0.2,1080,"Pearson",0.376676612146251
"1371","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,6,0.2,1080,"Pearson",0.267362096477516
"1372","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,7,0.2,1080,"Pearson",0.369138854716453
"1373","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,8,0.2,1080,"Pearson",0.304726059745546
"1374","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,9,0.2,1080,"Pearson",0.363143699174498
"1375","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,10,0.2,1080,"Pearson",0.373909863596279
"1376","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"R_squared",0.150281401588004
"1377","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"R_squared",0.0378557515440201
"1378","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"R_squared",0.168171742741064
"1379","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"R_squared",0.172093279511807
"1380","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,5,0.2,1080,"R_squared",0.0584720012683893
"1381","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,6,0.2,1080,"R_squared",0.144133331993844
"1382","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,7,0.2,1080,"R_squared",0.23810111368629
"1383","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,8,0.2,1080,"R_squared",0.166752293066803
"1384","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,9,0.2,1080,"R_squared",0.167407465966584
"1385","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,10,0.2,1080,"R_squared",0.195060164780365
"1386","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,1,0.2,1080,"R_squared",0.223054130506898
"1387","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,2,0.2,1080,"R_squared",0.133319317070716
"1388","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,3,0.2,1080,"R_squared",0.137211703680537
"1389","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,4,0.2,1080,"R_squared",0.182117380704837
"1390","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,5,0.2,1080,"R_squared",0.127975946825439
"1391","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,6,0.2,1080,"R_squared",0.12105707289743
"1392","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,7,0.2,1080,"R_squared",0.166386669571074
"1393","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,8,0.2,1080,"R_squared",0.189410772259605
"1394","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,9,0.2,1080,"R_squared",0.211042357686541
"1395","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,10,0.2,1080,"R_squared",0.152674789674713
"1396","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,1,0.2,1080,"R_squared",0.0747857511166653
"1397","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,2,0.2,1080,"R_squared",0.0377502467438585
"1398","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,3,0.2,1080,"R_squared",-0.000659334843062576
"1399","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,4,0.2,1080,"R_squared",0.0700225168286643
"1400","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,5,0.2,1080,"R_squared",0.105881166852319
"1401","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,6,0.2,1080,"R_squared",-0.0684263544339054
"1402","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,7,0.2,1080,"R_squared",-0.04957237298101
"1403","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,8,0.2,1080,"R_squared",0.101160739603643
"1404","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,9,0.2,1080,"R_squared",0.147598691001396
"1405","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,10,0.2,1080,"R_squared",-0.114804006038713
"1406","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,1,0.2,1080,"R_squared",0.168307824242193
"1407","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,2,0.2,1080,"R_squared",0.164855877698429
"1408","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,3,0.2,1080,"R_squared",0.150852994249325
"1409","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,4,0.2,1080,"R_squared",0.0443406071176281
"1410","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,5,0.2,1080,"R_squared",0.176751204710774
"1411","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,6,0.2,1080,"R_squared",0.146175783766617
"1412","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,7,0.2,1080,"R_squared",0.0872483847958396
"1413","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,8,0.2,1080,"R_squared",0.13572151796701
"1414","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,9,0.2,1080,"R_squared",0.113527888980882
"1415","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,10,0.2,1080,"R_squared",0.135317361738138
"1416","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,1,0.2,1080,"R_squared",-0.00401644174454852
"1417","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,2,0.2,1080,"R_squared",-0.011625102713511
"1418","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,3,0.2,1080,"R_squared",0.0165486645703888
"1419","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,4,0.2,1080,"R_squared",0.0751716022612667
"1420","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,5,0.2,1080,"R_squared",-0.0299091969914491
"1421","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,6,0.2,1080,"R_squared",-0.0973340453225735
"1422","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,7,0.2,1080,"R_squared",-0.00209932910224975
"1423","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,8,0.2,1080,"R_squared",-0.0714767776527894
"1424","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,9,0.2,1080,"R_squared",-0.0443289132031344
"1425","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,10,0.2,1080,"R_squared",-0.0432965533743614
"1426","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"MSE",85.7599081334698
"1427","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"MSE",97.1067392345384
"1428","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"MSE",83.9542821101837
"1429","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"MSE",83.5584915110024
"1430","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,5,0.2,1080,"MSE",95.0259942847129
"1431","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,6,0.2,1080,"MSE",86.3804169520112
"1432","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,7,0.2,1080,"MSE",76.8964909316668
"1433","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,8,0.2,1080,"MSE",84.0975435074184
"1434","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,9,0.2,1080,"MSE",84.0314185952394
"1435","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,10,0.2,1080,"MSE",81.2405029740627
"1436","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,1,0.2,1080,"MSE",78.5880964990553
"1437","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,2,0.2,1080,"MSE",87.6647753959369
"1438","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,3,0.2,1080,"MSE",87.2710603811395
"1439","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,4,0.2,1080,"MSE",82.7288498901519
"1440","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,5,0.2,1080,"MSE",88.2052574461729
"1441","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,6,0.2,1080,"MSE",88.9051017381232
"1442","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,7,0.2,1080,"MSE",84.32001176271
"1443","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,8,0.2,1080,"MSE",81.9911231297464
"1444","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,9,0.2,1080,"MSE",79.803087656865
"1445","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",2,10,0.2,1080,"MSE",85.7069687989597
"1446","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,1,0.2,1080,"MSE",84.4804375434403
"1447","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,2,0.2,1080,"MSE",87.8621144013496
"1448","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,3,0.2,1080,"MSE",91.3692569494025
"1449","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,4,0.2,1080,"MSE",84.915363958871
"1450","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,5,0.2,1080,"MSE",81.6411445579359
"1451","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,6,0.2,1080,"MSE",97.5569993809085
"1452","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,7,0.2,1080,"MSE",95.8354601758012
"1453","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,8,0.2,1080,"MSE",82.0721623031138
"1454","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,9,0.2,1080,"MSE",77.8319569048094
"1455","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",3,10,0.2,1080,"MSE",101.79169886218
"1456","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,1,0.2,1080,"MSE",89.3033454403545
"1457","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,2,0.2,1080,"MSE",89.6739998526779
"1458","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,3,0.2,1080,"MSE",91.1775661651503
"1459","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,4,0.2,1080,"MSE",102.614384712868
"1460","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,5,0.2,1080,"MSE",88.3967334213308
"1461","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,6,0.2,1080,"MSE",91.6797838793592
"1462","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,7,0.2,1080,"MSE",98.007141547951
"1463","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,8,0.2,1080,"MSE",92.8023156732611
"1464","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,9,0.2,1080,"MSE",95.1853672080641
"1465","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",4,10,0.2,1080,"MSE",92.8457121417754
"1466","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,1,0.2,1080,"MSE",98.4442752657044
"1467","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,2,0.2,1080,"MSE",99.1903079835855
"1468","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,3,0.2,1080,"MSE",96.427857104844
"1469","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,4,0.2,1080,"MSE",90.6798510215
"1470","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,5,0.2,1080,"MSE",100.983071861988
"1471","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,6,0.2,1080,"MSE",107.594109343928
"1472","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,7,0.2,1080,"MSE",98.2563014867632
"1473","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,8,0.2,1080,"MSE",105.058792320951
"1474","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,9,0.2,1080,"MSE",102.396931688356
"1475","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",5,10,0.2,1080,"MSE",102.295708330918
"1476","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"Sensitivity",0.16
"1477","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"Specificity",0.959459459459459
"1478","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"Precision",0.571428571428571
"1479","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"F1_Score",0.25
"1480","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,1,0.2,1080,"AUC",0.276756756756757
"1481","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"Sensitivity",0.2
"1482","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"Specificity",0.932432432432432
"1483","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"Precision",0.5
"1484","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"F1_Score",0.285714285714286
"1485","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,2,0.2,1080,"AUC",0.307027027027027
"1486","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"Sensitivity",0.16
"1487","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"Specificity",0.986486486486487
"1488","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"Precision",0.8
"1489","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"F1_Score",0.266666666666667
"1490","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,3,0.2,1080,"AUC",0.227567567567568
"1491","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"Sensitivity",0.16
"1492","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"Specificity",0.972972972972973
"1493","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"Precision",0.666666666666667
"1494","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"F1_Score",0.258064516129032
"1495","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,4,0.2,1080,"AUC",0.226486486486486
"1496","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,5,0.2,1080,"Sensitivity",0.04
"1497","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,5,0.2,1080,"Specificity",0.945945945945946
"1498","GBM_Model_12_eta_0.2_ntrees_1080","HET_1",1,5,0.2,1080,"Precision",0.2
